"uri","constituency type","ended date","gss code","label","os name","started date"
"http://data.parliament.uk/resources/143508","Borough","1983-06-09",,"Altrincham & Sale",,"1974-02-28"
"http://data.parliament.uk/resources/143509","Borough","1997-05-01",,"Altrincham & Sale",,"1983-06-09"
"http://data.parliament.uk/resources/143510","Borough","2010-05-06",,"Altrincham & Sale West","Altrincham and Sale West Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146751","Borough",,"E14000532","Altrincham and Sale West","Altrincham and Sale West Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143511","County","1997-05-01",,"Alyn & Deeside",,"1983-06-09"
"http://data.parliament.uk/resources/143512","County","2010-05-06",,"Alyn & Deeside","Alyn and Deeside Co Const","1997-05-01"
"http://data.parliament.uk/resources/146752","County",,"W07000043","Alyn and Deeside",,"2010-05-06"
"http://data.parliament.uk/resources/143513","County","1997-05-01",,"Amber Valley",,"1983-06-09"
"http://data.parliament.uk/resources/143514","County","2010-05-06",,"Amber Valley","Amber Valley Co Const","1997-05-01"
"http://data.parliament.uk/resources/146753","County",,"E14000533","Amber Valley","Amber Valley Co Const","2010-05-06"
"http://data.parliament.uk/resources/143515",,"1950-02-23",,"Anglesey",,"1918-12-14"
"http://data.parliament.uk/resources/143516",,"1974-02-28",,"Anglesey",,"1950-02-23"
"http://data.parliament.uk/resources/143517","County","1983-06-09",,"Anglesey",,"1974-02-28"
"http://data.parliament.uk/resources/143518","County","2005-05-05",,"Angus","Angus Co Const","1997-05-01"
"http://data.parliament.uk/resources/143519","County",,"S14000004","Angus","Angus Co Const","2005-04-05"
"http://data.parliament.uk/resources/143520","County","1997-05-01",,"Angus East",,"1983-06-09"
"http://data.parliament.uk/resources/143521",,"1950-02-23",,"Antrim",,"1918-12-14"
"http://data.parliament.uk/resources/146919","County",,"N06000005","East Antrim",,"2010-05-06"
"http://data.parliament.uk/resources/147094","County",,"N06000012","North Antrim",,"2010-05-06"
"http://data.parliament.uk/resources/147196","County",,"N06000014","South Antrim",,"2010-05-06"
"http://data.parliament.uk/resources/146754","County",,"W07000057","Arfon","Arfon Co Const","2010-05-06"
"http://data.parliament.uk/resources/143522",,"1950-02-23",,"Argyll",,"1918-12-14"
"http://data.parliament.uk/resources/143523",,"1974-02-28",,"Argyll",,"1950-02-23"
"http://data.parliament.uk/resources/143524","County","1983-06-09",,"Argyll",,"1974-02-28"
"http://data.parliament.uk/resources/143525","County","1997-05-01",,"Argyll & Bute",,"1983-06-09"
"http://data.parliament.uk/resources/143526","County","2005-05-05",,"Argyll & Bute","Argyll and Bute Co Const","1997-05-01"
"http://data.parliament.uk/resources/143527","County",,"S14000005","Argyll and Bute","Argyll and Bute Co Const","2005-04-05"
"http://data.parliament.uk/resources/143528",,"1950-02-23",,"Armagh",,"1918-12-14"
"http://data.parliament.uk/resources/143529",,"1974-02-28",,"Armagh",,"1950-02-23"
"http://data.parliament.uk/resources/143530","County","1983-06-09",,"Armagh",,"1974-02-28"
"http://data.parliament.uk/resources/143531","County","1983-06-09",,"Arundel",,"1974-02-28"
"http://data.parliament.uk/resources/143532","County","1997-05-01",,"Arundel",,"1983-06-09"
"http://data.parliament.uk/resources/143533",,"1974-02-28",,"Arundel & Shoreham",,"1950-02-23"
"http://data.parliament.uk/resources/143534","County","2010-05-06",,"Arundel & South Downs","Arundel and South Downs Co Const","1997-05-01"
"http://data.parliament.uk/resources/146755","County",,"E14000534","Arundel and South Downs","Arundel and South Downs Co Const","2010-05-06"
"http://data.parliament.uk/resources/143535",,"1974-02-28",,"Ashfield",,"1955-05-26"
"http://data.parliament.uk/resources/143536","County","1983-06-09",,"Ashfield",,"1974-02-28"
"http://data.parliament.uk/resources/143537","County","1997-05-01",,"Ashfield",,"1983-06-09"
"http://data.parliament.uk/resources/143538","County","2010-05-06",,"Ashfield","Ashfield Co Const","1997-05-01"
"http://data.parliament.uk/resources/146756","County",,"E14000535","Ashfield","Ashfield Co Const","2010-05-06"
"http://data.parliament.uk/resources/143539",,"1950-02-23",,"Ashford",,"1918-12-14"
"http://data.parliament.uk/resources/143540",,"1974-02-28",,"Ashford",,"1950-02-23"
"http://data.parliament.uk/resources/143541","County","1983-06-09",,"Ashford",,"1974-02-28"
"http://data.parliament.uk/resources/143542","County","1997-05-01",,"Ashford",,"1983-06-09"
"http://data.parliament.uk/resources/143543","County","2010-05-06",,"Ashford","Ashford Co Const","1997-05-01"
"http://data.parliament.uk/resources/146757","County",,"E14000536","Ashford","Ashford Co Const","2010-05-06"
"http://data.parliament.uk/resources/143544",,"1950-02-23",,"Ashton-under-Lyne",,"1918-12-14"
"http://data.parliament.uk/resources/143545",,"1974-02-28",,"Ashton-under-Lyne",,"1950-02-23"
"http://data.parliament.uk/resources/143546","Borough","1983-06-09",,"Ashton-under-Lyne",,"1974-02-28"
"http://data.parliament.uk/resources/143547","Borough","1997-05-01",,"Ashton-under-Lyne",,"1983-06-09"
"http://data.parliament.uk/resources/143548","Borough","2010-05-06",,"Ashton-under-Lyne","Ashton under Lyne Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146758","Borough",,"E14000537","Ashton-under-Lyne","Ashton-under-Lyne Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143549",,"1950-02-23",,"Aylesbury",,"1918-12-14"
"http://data.parliament.uk/resources/143550",,"1974-02-28",,"Aylesbury",,"1950-02-23"
"http://data.parliament.uk/resources/143551","County","1983-06-09",,"Aylesbury",,"1974-02-28"
"http://data.parliament.uk/resources/143552","County","1997-05-01",,"Aylesbury",,"1983-06-09"
"http://data.parliament.uk/resources/143553","County","2010-05-06",,"Aylesbury","Aylesbury Co Const","1997-05-01"
"http://data.parliament.uk/resources/146759","County",,"E14000538","Aylesbury","Aylesbury Co Const","2010-05-06"
"http://data.parliament.uk/resources/143554",,"1974-02-28",,"Ayr",,"1950-02-23"
"http://data.parliament.uk/resources/143555","County","1983-06-09",,"Ayr",,"1974-02-28"
"http://data.parliament.uk/resources/143556","County","1997-05-01",,"Ayr",,"1983-06-09"
"http://data.parliament.uk/resources/143557","County","2005-05-05",,"Ayr","Ayr Co Const","1997-05-01"
"http://data.parliament.uk/resources/143558",,"1950-02-23",,"Ayr District of Burghs",,"1918-12-14"
"http://data.parliament.uk/resources/143559","County",,"S14000006","Ayr, Carrick and Cumnock","Ayr, Carrick and Cumnock Co Const","2005-04-05"
"http://data.parliament.uk/resources/144074","County",,"S14000010","Central Ayrshire","Central Ayrshire Co Const","2005-04-05"
"http://data.parliament.uk/resources/145564","County",,"S14000048","North Ayrshire and Arran","North Ayrshire and Arran Co Const","2005-04-05"
"http://data.parliament.uk/resources/143560",,"1950-02-23",,"Ayrshire and Bute, Bute & Northern",,"1918-12-14"
"http://data.parliament.uk/resources/143561",,"1950-02-23",,"Balham & Tooting",,"1918-12-14"
"http://data.parliament.uk/resources/143562",,"1950-02-23",,"Banbury",,"1918-12-14"
"http://data.parliament.uk/resources/143563",,"1974-02-28",,"Banbury",,"1950-02-23"
"http://data.parliament.uk/resources/143564","County","1983-06-09",,"Banbury",,"1974-02-28"
"http://data.parliament.uk/resources/143565","County","1997-05-01",,"Banbury",,"1983-06-09"
"http://data.parliament.uk/resources/143566","County","2010-05-06",,"Banbury","Banbury Co Const","1997-05-01"
"http://data.parliament.uk/resources/146760","County",,"E14000539","Banbury","Banbury Co Const","2010-05-06"
"http://data.parliament.uk/resources/143567","County","1983-06-09",,"Banff",,"1974-02-28"
"http://data.parliament.uk/resources/143568","County","1997-05-01",,"Banff & Buchan",,"1983-06-09"
"http://data.parliament.uk/resources/143569","County","2005-05-05",,"Banff & Buchan","Banff and Buchan Co Const","1997-05-01"
"http://data.parliament.uk/resources/143570","County",,"S14000007","Banff and Buchan","Banff and Buchan Co Const","2005-04-05"
"http://data.parliament.uk/resources/143571",,"1950-02-23",,"Banffshire",,"1918-12-14"
"http://data.parliament.uk/resources/143572",,"1974-02-28",,"Banffshire",,"1950-02-23"
"http://data.parliament.uk/resources/143573",,"1950-02-23",,"Barking",,"1918-12-14"
"http://data.parliament.uk/resources/143574",,"1974-02-28",,"Barking",,"1950-02-23"
"http://data.parliament.uk/resources/143575","Borough","1983-06-09",,"Barking",,"1974-02-28"
"http://data.parliament.uk/resources/143576","Borough","1997-05-01",,"Barking",,"1983-06-09"
"http://data.parliament.uk/resources/143577","Borough","2010-05-06",,"Barking","Barking Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146761","Borough",,"E14000540","Barking","Barking Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143578",,"1950-02-23",,"Barkston Ash",,"1918-12-14"
"http://data.parliament.uk/resources/143579",,"1974-02-28",,"Barkston Ash",,"1950-02-23"
"http://data.parliament.uk/resources/143580","County","1983-06-09",,"Barkston Ash",,"1974-02-28"
"http://data.parliament.uk/resources/143581",,"1950-02-23",,"Barnard Castle",,"1918-12-14"
"http://data.parliament.uk/resources/143582",,"1950-02-23",,"Barnet",,"1918-12-14"
"http://data.parliament.uk/resources/143583",,"1974-02-28",,"Barnet",,"1950-02-23"
"http://data.parliament.uk/resources/143584",,"1950-02-23",,"Barnsley",,"1918-12-14"
"http://data.parliament.uk/resources/143585",,"1974-02-28",,"Barnsley",,"1950-02-23"
"http://data.parliament.uk/resources/143586","Borough","1983-06-09",,"Barnsley",,"1974-02-28"
"http://data.parliament.uk/resources/143587","Borough","1997-05-01",,"Barnsley Central",,"1983-06-09"
"http://data.parliament.uk/resources/143588","Borough","2010-05-06",,"Barnsley Central","Barnsley Central Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146762","Borough",,"E14000541","Barnsley Central","Barnsley Central Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143589","Borough","1997-05-01",,"Barnsley East",,"1983-06-09"
"http://data.parliament.uk/resources/146763","County",,"E14000542","Barnsley East","Barnsley East Co Const","2010-05-06"
"http://data.parliament.uk/resources/143590","County","2010-05-06",,"Barnsley East & Mexborough","Barnsley East and Mexborough Co Const","1997-05-01"
"http://data.parliament.uk/resources/143591","County","1997-05-01",,"Barnsley West & Penistone",,"1983-06-09"
"http://data.parliament.uk/resources/143592","County","2010-05-06",,"Barnsley West & Penistone","Barnsley West and Penistone Co Const","1997-05-01"
"http://data.parliament.uk/resources/143593",,"1950-02-23",,"Barnstaple",,"1918-12-14"
"http://data.parliament.uk/resources/143594",,"1974-02-28",,"Barons Court",,"1955-05-26"
"http://data.parliament.uk/resources/143595","County","1997-05-01",,"Barrow & Furness",,"1983-06-09"
"http://data.parliament.uk/resources/143596","County","2010-05-06",,"Barrow & Furness","Barrow and Furness Co Const","1997-05-01"
"http://data.parliament.uk/resources/146764","County",,"E14000543","Barrow and Furness","Barrow and Furness Co Const","2010-05-06"
"http://data.parliament.uk/resources/143597",,"1950-02-23",,"Barrow-in-Furness",,"1918-12-14"
"http://data.parliament.uk/resources/143598",,"1974-02-28",,"Barrow-in-Furness",,"1950-02-23"
"http://data.parliament.uk/resources/143599","Borough","1983-06-09",,"Barrow-in-Furness",,"1974-02-28"
"http://data.parliament.uk/resources/143600",,"1974-02-28",,"Barry",,"1950-02-23"
"http://data.parliament.uk/resources/143601","County","1983-06-09",,"Barry",,"1974-02-28"
"http://data.parliament.uk/resources/143602","Borough","1983-06-09",,"Basildon",,"1974-02-28"
"http://data.parliament.uk/resources/143603","Borough","1997-05-01",,"Basildon",,"1983-06-09"
"http://data.parliament.uk/resources/143604","Borough","2010-05-06",,"Basildon","Basildon Boro Const","1997-05-01"
"http://data.parliament.uk/resources/147197","County",,"E14000933","South Basildon and East Thurrock","South Basildon and East Thurrock Co Const","2010-05-06"
"http://data.parliament.uk/resources/146765","Borough",,"E14000544","Basildon and Billericay","Basildon and Billericay Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143605",,"1950-02-23",,"Basingstoke",,"1918-12-14"
"http://data.parliament.uk/resources/143606",,"1974-02-28",,"Basingstoke",,"1950-02-23"
"http://data.parliament.uk/resources/143607","County","1983-06-09",,"Basingstoke",,"1974-02-28"
"http://data.parliament.uk/resources/143608","County","1997-05-01",,"Basingstoke",,"1983-06-09"
"http://data.parliament.uk/resources/143609","County","2010-05-06",,"Basingstoke","Basingstoke Co Const","1997-05-01"
"http://data.parliament.uk/resources/146766","Borough",,"E14000545","Basingstoke","Basingstoke Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143610",,"1950-02-23",,"Bassetlaw",,"1918-12-14"
"http://data.parliament.uk/resources/143611",,"1974-02-28",,"Bassetlaw",,"1950-02-23"
"http://data.parliament.uk/resources/143612","County","1983-06-09",,"Bassetlaw",,"1974-02-28"
"http://data.parliament.uk/resources/143613","County","1997-05-01",,"Bassetlaw",,"1983-06-09"
"http://data.parliament.uk/resources/143614","County","2010-05-06",,"Bassetlaw","Bassetlaw Co Const","1997-05-01"
"http://data.parliament.uk/resources/146767","County",,"E14000546","Bassetlaw","Bassetlaw Co Const","2010-05-06"
"http://data.parliament.uk/resources/143615",,"1950-02-23",,"Bath",,"1918-12-14"
"http://data.parliament.uk/resources/143616",,"1974-02-28",,"Bath",,"1950-02-23"
"http://data.parliament.uk/resources/143617","Borough","1983-06-09",,"Bath",,"1974-02-28"
"http://data.parliament.uk/resources/143618","Borough","1997-05-01",,"Bath",,"1983-06-09"
"http://data.parliament.uk/resources/143619","County","2010-05-06",,"Bath","Bath Co Const","1997-05-01"
"http://data.parliament.uk/resources/146768","Borough",,"E14000547","Bath","Bath Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143620",,"1950-02-23",,"Batley & Morley",,"1918-12-14"
"http://data.parliament.uk/resources/143621",,"1974-02-28",,"Batley & Morley",,"1950-02-23"
"http://data.parliament.uk/resources/143622","Borough","1983-06-09",,"Batley & Morley",,"1974-02-28"
"http://data.parliament.uk/resources/143623","Borough","1997-05-01",,"Batley & Spen",,"1983-06-09"
"http://data.parliament.uk/resources/143624","Borough","2010-05-06",,"Batley & Spen","Batley and Spen Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146769","Borough",,"E14000548","Batley and Spen","Batley and Spen Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143625","Borough","1997-05-01",,"Battersea",,"1983-06-09"
"http://data.parliament.uk/resources/143626","Borough","2010-05-06",,"Battersea","Battersea Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146770","Borough",,"E14000549","Battersea","Battersea Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143627",,"1950-02-23",,"Battersea North",,"1918-12-14"
"http://data.parliament.uk/resources/143628",,"1974-02-28",,"Battersea North",,"1950-02-23"
"http://data.parliament.uk/resources/143629","Borough","1983-06-09",,"Battersea North",,"1974-02-28"
"http://data.parliament.uk/resources/143630",,"1950-02-23",,"Battersea South",,"1918-12-14"
"http://data.parliament.uk/resources/143631",,"1974-02-28",,"Battersea South",,"1950-02-23"
"http://data.parliament.uk/resources/143632","Borough","1983-06-09",,"Battersea South",,"1974-02-28"
"http://data.parliament.uk/resources/143633","County","1983-06-09",,"Beaconsfield",,"1974-02-28"
"http://data.parliament.uk/resources/143634","County","1997-05-01",,"Beaconsfield",,"1983-06-09"
"http://data.parliament.uk/resources/143635","County","2010-05-06",,"Beaconsfield","Beaconsfield Co Const","1997-05-01"
"http://data.parliament.uk/resources/146771","County",,"E14000550","Beaconsfield","Beaconsfield Co Const","2010-05-06"
"http://data.parliament.uk/resources/143636",,"1974-02-28",,"Bebington",,"1950-02-23"
"http://data.parliament.uk/resources/143637","Borough","1983-06-09",,"Bebington & Ellesmere Port",,"1974-02-28"
"http://data.parliament.uk/resources/143638",,"1974-02-28",,"Beckenham",,"1950-02-23"
"http://data.parliament.uk/resources/143639","Borough","1983-06-09",,"Beckenham",,"1974-02-28"
"http://data.parliament.uk/resources/143640","Borough","1997-05-01",,"Beckenham",,"1983-06-09"
"http://data.parliament.uk/resources/143641","Borough","2010-05-06",,"Beckenham","Beckenham Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146772","Borough",,"E14000551","Beckenham","Beckenham Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143642",,"1950-02-23",,"Bedford",,"1918-12-14"
"http://data.parliament.uk/resources/143643",,"1974-02-28",,"Bedford",,"1950-02-23"
"http://data.parliament.uk/resources/143644","County","1983-06-09",,"Bedford",,"1974-02-28"
"http://data.parliament.uk/resources/143645","Borough","2010-05-06",,"Bedford","Bedford Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146773","Borough",,"E14000552","Bedford","Bedford Boro Const","2010-05-06"
"http://data.parliament.uk/resources/147063","County",,"E14000813","Mid Bedfordshire","Mid Bedfordshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/147100","County",,"E14000841","North East Bedfordshire","North East Bedfordshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/147214","County",,"E14000949","South West Bedfordshire",,"2010-05-06"
"http://data.parliament.uk/resources/143646",,"1950-02-23",,"Bedwellty",,"1918-12-14"
"http://data.parliament.uk/resources/143647",,"1974-02-28",,"Bedwellty",,"1950-02-23"
"http://data.parliament.uk/resources/143648","County","1983-06-09",,"Bedwellty",,"1974-02-28"
"http://data.parliament.uk/resources/143649","County","1983-06-09",,"Beeston",,"1974-02-28"
"http://data.parliament.uk/resources/143650",,"1950-02-23",,"Belfast East",,"1918-12-14"
"http://data.parliament.uk/resources/143651",,"1974-02-28",,"Belfast East",,"1950-02-23"
"http://data.parliament.uk/resources/143652","Borough","1983-06-09",,"Belfast East",,"1974-02-28"
"http://data.parliament.uk/resources/143653","Borough","2010-05-06",,"Belfast East",,"1997-05-01"
"http://data.parliament.uk/resources/146774","Borough",,"N06000001","Belfast East",,"2010-05-06"
"http://data.parliament.uk/resources/143654",,"1950-02-23",,"Belfast North",,"1918-12-14"
"http://data.parliament.uk/resources/143655",,"1974-02-28",,"Belfast North",,"1950-02-23"
"http://data.parliament.uk/resources/143656","Borough","1983-06-09",,"Belfast North",,"1974-02-28"
"http://data.parliament.uk/resources/143657","Borough","2010-05-06",,"Belfast North",,"1997-05-01"
"http://data.parliament.uk/resources/146775","Borough",,"N06000002","Belfast North",,"2010-05-06"
"http://data.parliament.uk/resources/143658",,"1950-02-23",,"Belfast South",,"1918-12-14"
"http://data.parliament.uk/resources/143659",,"1974-02-28",,"Belfast South",,"1950-02-23"
"http://data.parliament.uk/resources/143660","Borough","1983-06-09",,"Belfast South",,"1974-02-28"
"http://data.parliament.uk/resources/143661","Borough","2010-05-06",,"Belfast South",,"1997-05-01"
"http://data.parliament.uk/resources/146776","Borough",,"N06000003","Belfast South",,"2010-05-06"
"http://data.parliament.uk/resources/143662",,"1950-02-23",,"Belfast West",,"1918-12-14"
"http://data.parliament.uk/resources/143663",,"1974-02-28",,"Belfast West",,"1950-02-23"
"http://data.parliament.uk/resources/143664","Borough","1983-06-09",,"Belfast West",,"1974-02-28"
"http://data.parliament.uk/resources/143665","Borough","1997-05-01",,"Belfast West",,"1983-06-09"
"http://data.parliament.uk/resources/143666","Borough","2010-05-06",,"Belfast West",,"1997-05-01"
"http://data.parliament.uk/resources/146777","Borough",,"N06000004","Belfast West",,"2010-05-06"
"http://data.parliament.uk/resources/143667",,"1950-02-23",,"Belper",,"1918-12-14"
"http://data.parliament.uk/resources/143668",,"1974-02-28",,"Belper",,"1950-02-23"
"http://data.parliament.uk/resources/143669","County","1983-06-09",,"Belper",,"1974-02-28"
"http://data.parliament.uk/resources/143670",,"1974-02-28",,"Bermondsey",,"1950-02-23"
"http://data.parliament.uk/resources/143671","Borough","1983-06-09",,"Bermondsey",,"1974-02-28"
"http://data.parliament.uk/resources/143672",,"1950-02-23",,"Bermondsey West",,"1918-12-14"
"http://data.parliament.uk/resources/146778","Borough",,"E14000553","Bermondsey and Old Southwark","Bermondsey and Old Southwark Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143673","County","1983-06-09",,"Berwick & East Lothian",,"1974-02-28"
"http://data.parliament.uk/resources/143677",,"1950-02-23",,"Berwick-upon-Tweed",,"1918-12-14"
"http://data.parliament.uk/resources/143678",,"1974-02-28",,"Berwick-upon-Tweed",,"1950-02-23"
"http://data.parliament.uk/resources/143679","County","1983-06-09",,"Berwick-upon-Tweed",,"1974-02-28"
"http://data.parliament.uk/resources/143680","County","1997-05-01",,"Berwick-upon-Tweed",,"1983-06-09"
"http://data.parliament.uk/resources/143681","County","2010-05-06",,"Berwick-upon-Tweed","Berwick-upon-Tweed Co Const","1997-05-01"
"http://data.parliament.uk/resources/146779","County",,"E14000554","Berwick-upon-Tweed","Berwick-upon-Tweed Co Const","2010-05-06"
"http://data.parliament.uk/resources/143674",,"1974-02-28",,"Berwickshire & East Lothian",,"1950-02-23"
"http://data.parliament.uk/resources/143675",,"1950-02-23",,"Berwickshire & Haddingtonshire",,"1918-12-14"
"http://data.parliament.uk/resources/143676","County",,"S14000008","Berwickshire, Roxburgh and Selkirk","Berwickshire, Roxburgh and Selkirk Co Const","2005-04-05"
"http://data.parliament.uk/resources/143682",,"1974-02-28",,"Bethnal Green",,"1950-02-23"
"http://data.parliament.uk/resources/143683","Borough","1983-06-09",,"Bethnal Green & Bow",,"1974-02-28"
"http://data.parliament.uk/resources/143684","Borough","2010-05-06",,"Bethnal Green & Bow","Bethnal Green and Bow Boro Const","1997-05-01"
"http://data.parliament.uk/resources/143685","Borough","1997-05-01",,"Bethnal Green & Stepney",,"1983-06-09"
"http://data.parliament.uk/resources/143686",,"1950-02-23",,"Bethnal Green North East",,"1918-12-14"
"http://data.parliament.uk/resources/143687",,"1950-02-23",,"Bethnal Green South West",,"1918-12-14"
"http://data.parliament.uk/resources/146780","Borough",,"E14000555","Bethnal Green and Bow","Bethnal Green and Bow Boro Const","2010-05-06"
"http://data.parliament.uk/resources/143688",,"1955-05-26",,"Beverley",,"1950-02-23"
"http://data.parliament.uk/resources/143689","County","1997-05-01",,"Beverley",,"1983-06-09"
"http://data.parliament.uk/resources/143690","County","2010-05-06",,"Beverley & Holderness","Beverley and Holderness Co Const","1997-05-01"
"http://data.parliament.uk/resources/146781","County",,"E14000556","Beverley and Holderness","Beverley and Holderness Co Const","2010-05-06"
"http://data.parliament.uk/resources/143691",,"1950-02-23",,"Bewdley",,"1918-12-14"
"http://data.parliament.uk/resources/143692","County","1997-05-01",,"Bexhill & Battle",,"1983-06-09"
"http://data.parliament.uk/resources/143693","County","2010-05-06",,"Bexhill & Battle","Bexhill and Battle Co Const","1997-05-01"
