"uri","constituency type","ended date","gss code","label","os name","started date"
"http://data.parliament.uk/resources/144772","Borough","1983-06-09",,"Greenock & Port Glasgow",,"1974-02-28"
"http://data.parliament.uk/resources/144773","Borough","1997-05-01",,"Greenock & Port Glasgow",,"1983-06-09"
"http://data.parliament.uk/resources/144774",,"1950-02-23",,"Greenwich",,"1918-12-14"
"http://data.parliament.uk/resources/144775",,"1974-02-28",,"Greenwich",,"1950-02-23"
"http://data.parliament.uk/resources/144776","Borough","1983-06-09",,"Greenwich",,"1974-02-28"
"http://data.parliament.uk/resources/144777","Borough","1997-05-01",,"Greenwich",,"1983-06-09"
"http://data.parliament.uk/resources/144778","Borough","2010-05-06",,"Greenwich & Woolwich","Greenwich and Woolwich Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146964","Borough",,"E14000718","Greenwich and Woolwich","Greenwich and Woolwich Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144779",,"1950-02-23",,"Grimsby",,"1918-12-14"
"http://data.parliament.uk/resources/144780",,"1974-02-28",,"Grimsby",,"1950-02-23"
"http://data.parliament.uk/resources/144781","Borough","1983-06-09",,"Grimsby",,"1974-02-28"
"http://data.parliament.uk/resources/144782",,"1950-02-23",,"Guildford",,"1918-12-14"
"http://data.parliament.uk/resources/144783",,"1974-02-28",,"Guildford",,"1950-02-23"
"http://data.parliament.uk/resources/144784","County","1983-06-09",,"Guildford",,"1974-02-28"
"http://data.parliament.uk/resources/144785","County","1997-05-01",,"Guildford",,"1983-06-09"
"http://data.parliament.uk/resources/144786","County","2010-05-06",,"Guildford","Guildford Co Const","1997-05-01"
"http://data.parliament.uk/resources/146965","County",,"E14000719","Guildford","Guildford Co Const","2010-05-06"
"http://data.parliament.uk/resources/144787",,"1950-02-23",,"Hackney Central",,"1918-12-14"
"http://data.parliament.uk/resources/144788",,"1974-02-28",,"Hackney Central",,"1955-05-26"
"http://data.parliament.uk/resources/144789","Borough","1983-06-09",,"Hackney Central",,"1974-02-28"
"http://data.parliament.uk/resources/144790",,"1950-02-23",,"Hackney North",,"1918-12-14"
"http://data.parliament.uk/resources/144791","Borough","1983-06-09",,"Hackney North & Stoke Newington",,"1974-02-28"
"http://data.parliament.uk/resources/144792","Borough","1997-05-01",,"Hackney North & Stoke Newington",,"1983-06-09"
"http://data.parliament.uk/resources/144793","Borough","2010-05-06",,"Hackney North & Stoke Newington","Hackney North and Stoke Newington Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146966","Borough",,"E14000720","Hackney North and Stoke Newington","Hackney North and Stoke Newington Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144794",,"1950-02-23",,"Hackney South",,"1918-12-14"
"http://data.parliament.uk/resources/144795",,"1955-05-26",,"Hackney South",,"1950-02-23"
"http://data.parliament.uk/resources/144796","Borough","1983-06-09",,"Hackney South & Shoreditch",,"1974-02-28"
"http://data.parliament.uk/resources/144797","Borough","1997-05-01",,"Hackney South & Shoreditch",,"1983-06-09"
"http://data.parliament.uk/resources/144798","Borough","2010-05-06",,"Hackney South & Shoreditch","Hackney South and Shoreditch Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146967","Borough",,"E14000721","Hackney South and Shoreditch","Hackney South and Shoreditch Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144799","Borough","2010-05-06",,"Halesowen & Rowley Regis","Halesowen and Rowley Regis Boro Const","1997-05-01"
"http://data.parliament.uk/resources/144800","Borough","1983-06-09",,"Halesowen & Stourbridge",,"1974-02-28"
"http://data.parliament.uk/resources/144801","Borough","1997-05-01",,"Halesowen & Stourbridge",,"1983-06-09"
"http://data.parliament.uk/resources/146968","Borough",,"E14000722","Halesowen and Rowley Regis","Halesowen and Rowley Regis Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144802",,"1950-02-23",,"Halifax",,"1918-12-14"
"http://data.parliament.uk/resources/144803",,"1974-02-28",,"Halifax",,"1950-02-23"
"http://data.parliament.uk/resources/144804","Borough","1983-06-09",,"Halifax",,"1974-02-28"
"http://data.parliament.uk/resources/144805","Borough","1997-05-01",,"Halifax",,"1983-06-09"
"http://data.parliament.uk/resources/144806","Borough","2010-05-06",,"Halifax","Halifax Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146969","Borough",,"E14000723","Halifax","Halifax Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144807",,"1974-02-28",,"Haltemprice",,"1955-05-26"
"http://data.parliament.uk/resources/144808","County","1983-06-09",,"Haltemprice",,"1974-02-28"
"http://data.parliament.uk/resources/144809","County","2010-05-06",,"Haltemprice & Howden","Haltemprice and Howden Co Const","1997-05-01"
"http://data.parliament.uk/resources/146970","County",,"E14000724","Haltemprice and Howden","Haltemprice and Howden Co Const","2010-05-06"
"http://data.parliament.uk/resources/144810","County","1997-05-01",,"Halton",,"1983-06-09"
"http://data.parliament.uk/resources/144811","County","2010-05-06",,"Halton","Halton Co Const","1997-05-01"
"http://data.parliament.uk/resources/146971","County",,"E14000725","Halton","Halton Co Const","2010-05-06"
"http://data.parliament.uk/resources/144812",,"1950-02-23",,"Hamilton",,"1918-12-14"
"http://data.parliament.uk/resources/144813",,"1974-02-28",,"Hamilton",,"1950-02-23"
"http://data.parliament.uk/resources/144814","County","1983-06-09",,"Hamilton",,"1974-02-28"
"http://data.parliament.uk/resources/144815","Borough","1997-05-01",,"Hamilton",,"1983-06-09"
"http://data.parliament.uk/resources/144816","Borough","2005-05-05",,"Hamilton North & Bellshill","Hamilton North and Bellshill Burgh Const","1997-05-01"
"http://data.parliament.uk/resources/144817","Borough","2005-05-05",,"Hamilton South","Hamilton South Burgh Const","1997-05-01"
"http://data.parliament.uk/resources/144818","Borough","1997-05-01",,"Hammersmith",,"1983-06-09"
"http://data.parliament.uk/resources/146972","Borough",,"E14000726","Hammersmith","Hammersmith Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144819","Borough","2010-05-06",,"Hammersmith & Fulham","Hammersmith and Fulham Boro Const","1997-05-01"
"http://data.parliament.uk/resources/144820",,"1950-02-23",,"Hammersmith North",,"1918-12-14"
"http://data.parliament.uk/resources/144821",,"1974-02-28",,"Hammersmith North",,"1950-02-23"
"http://data.parliament.uk/resources/144822","Borough","1983-06-09",,"Hammersmith North",,"1974-02-28"
"http://data.parliament.uk/resources/144823",,"1950-02-23",,"Hammersmith South",,"1918-12-14"
"http://data.parliament.uk/resources/144824",,"1955-05-26",,"Hammersmith South",,"1950-02-23"
"http://data.parliament.uk/resources/146922","County",,"E14000680","East Hampshire","East Hampshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/147103","County",,"E14000844","North East Hampshire","North East Hampshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/147116","County",,"E14000857","North West Hampshire","North West Hampshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/144825",,"1950-02-23",,"Hampstead",,"1918-12-14"
"http://data.parliament.uk/resources/144826",,"1974-02-28",,"Hampstead",,"1950-02-23"
"http://data.parliament.uk/resources/144827","Borough","1983-06-09",,"Hampstead",,"1974-02-28"
"http://data.parliament.uk/resources/144828","Borough","1997-05-01",,"Hampstead & Highgate",,"1983-06-09"
"http://data.parliament.uk/resources/144829","Borough","2010-05-06",,"Hampstead & Highgate","Hampstead and Highgate Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146973","Borough",,"E14000727","Hampstead and Kilburn","Hampstead and Kilburn Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144830",,"1950-02-23",,"Harborough",,"1918-12-14"
"http://data.parliament.uk/resources/144831",,"1974-02-28",,"Harborough",,"1950-02-23"
"http://data.parliament.uk/resources/144832","County","1983-06-09",,"Harborough",,"1974-02-28"
"http://data.parliament.uk/resources/144833","County","1997-05-01",,"Harborough",,"1983-06-09"
"http://data.parliament.uk/resources/144834","County","2010-05-06",,"Harborough","Harborough Co Const","1997-05-01"
"http://data.parliament.uk/resources/146974","County",,"E14000728","Harborough","Harborough Co Const","2010-05-06"
"http://data.parliament.uk/resources/144835","County","1983-06-09",,"Harlow",,"1974-02-28"
"http://data.parliament.uk/resources/144836","County","1997-05-01",,"Harlow",,"1983-06-09"
"http://data.parliament.uk/resources/144837","County","2010-05-06",,"Harlow","Harlow Co Const","1997-05-01"
"http://data.parliament.uk/resources/146975","County",,"E14000729","Harlow","Harlow Co Const","2010-05-06"
"http://data.parliament.uk/resources/144838",,"1974-02-28",,"Harrogate",,"1950-02-23"
"http://data.parliament.uk/resources/144839","County","1983-06-09",,"Harrogate",,"1974-02-28"
"http://data.parliament.uk/resources/144840","County","1997-05-01",,"Harrogate",,"1983-06-09"
"http://data.parliament.uk/resources/144841","Borough","2010-05-06",,"Harrogate & Knaresborough","Harrogate and Knaresborough Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146976","County",,"E14000730","Harrogate and Knaresborough","Harrogate and Knaresborough Co Const","2010-05-06"
"http://data.parliament.uk/resources/144842",,"1950-02-23",,"Harrow",,"1918-12-14"
"http://data.parliament.uk/resources/144843",,"1974-02-28",,"Harrow Central",,"1950-02-23"
"http://data.parliament.uk/resources/144844","Borough","1983-06-09",,"Harrow Central",,"1974-02-28"
"http://data.parliament.uk/resources/144845",,"1950-02-23",,"Harrow East",,"1918-12-14"
"http://data.parliament.uk/resources/144846",,"1974-02-28",,"Harrow East",,"1950-02-23"
"http://data.parliament.uk/resources/144847","Borough","1983-06-09",,"Harrow East",,"1974-02-28"
"http://data.parliament.uk/resources/144848","Borough","1997-05-01",,"Harrow East",,"1983-06-09"
"http://data.parliament.uk/resources/144849","Borough","2010-05-06",,"Harrow East","Harrow East Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146977","Borough",,"E14000731","Harrow East","Harrow East Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144850",,"1950-02-23",,"Harrow West",,"1918-12-14"
"http://data.parliament.uk/resources/144851",,"1974-02-28",,"Harrow West",,"1950-02-23"
"http://data.parliament.uk/resources/144852","Borough","1983-06-09",,"Harrow West",,"1974-02-28"
"http://data.parliament.uk/resources/144853","Borough","1997-05-01",,"Harrow West",,"1983-06-09"
"http://data.parliament.uk/resources/144854","Borough","2010-05-06",,"Harrow West","Harrow West Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146978","Borough",,"E14000732","Harrow West","Harrow West Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144855","Borough","1983-06-09",,"Hartlepool",,"1974-02-28"
"http://data.parliament.uk/resources/144856","Borough","1997-05-01",,"Hartlepool",,"1983-06-09"
"http://data.parliament.uk/resources/144857","Borough","2010-05-06",,"Hartlepool","Hartlepool Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146979","Borough",,"E14000733","Hartlepool",,"2010-05-06"
"http://data.parliament.uk/resources/144858",,"1950-02-23",,"Harwich",,"1918-12-14"
"http://data.parliament.uk/resources/144859",,"1974-02-28",,"Harwich",,"1950-02-23"
"http://data.parliament.uk/resources/144860","County","1983-06-09",,"Harwich",,"1974-02-28"
"http://data.parliament.uk/resources/144861","County","1997-05-01",,"Harwich",,"1983-06-09"
"http://data.parliament.uk/resources/144862","County","2010-05-06",,"Harwich","Harwich Co Const","1997-05-01"
"http://data.parliament.uk/resources/146980","County",,"E14000734","Harwich and North Essex","Harwich and North Essex Co Const","2010-05-06"
"http://data.parliament.uk/resources/144863",,"1950-02-23",,"Hastings",,"1918-12-14"
"http://data.parliament.uk/resources/144864",,"1974-02-28",,"Hastings",,"1950-02-23"
"http://data.parliament.uk/resources/144865","Borough","1983-06-09",,"Hastings",,"1974-02-28"
"http://data.parliament.uk/resources/144866","County","1997-05-01",,"Hastings & Rye",,"1983-06-09"
"http://data.parliament.uk/resources/144867","County","2010-05-06",,"Hastings & Rye","Hastings and Rye Co Const","1997-05-01"
"http://data.parliament.uk/resources/146981","County",,"E14000735","Hastings and Rye","Hastings and Rye Co Const","2010-05-06"
"http://data.parliament.uk/resources/144868","Borough","1997-05-01",,"Havant",,"1983-06-09"
"http://data.parliament.uk/resources/144869","Borough","2010-05-06",,"Havant","Havant Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146982","Borough",,"E14000736","Havant","Havant Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144870","Borough","1983-06-09",,"Havant & Waterloo",,"1974-02-28"
"http://data.parliament.uk/resources/144871",,"1974-02-28",,"Hayes & Harlington",,"1950-02-23"
"http://data.parliament.uk/resources/144872","Borough","1983-06-09",,"Hayes & Harlington",,"1974-02-28"
"http://data.parliament.uk/resources/144873","Borough","1997-05-01",,"Hayes & Harlington",,"1983-06-09"
"http://data.parliament.uk/resources/144874","Borough","2010-05-06",,"Hayes & Harlington","Hayes and Harlington Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146983","Borough",,"E14000737","Hayes and Harlington","Hayes and Harlington Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144875","Borough","1983-06-09",,"Hazel Grove",,"1974-02-28"
"http://data.parliament.uk/resources/144876","County","1997-05-01",,"Hazel Grove",,"1983-06-09"
"http://data.parliament.uk/resources/144877","County","2010-05-06",,"Hazel Grove","Hazel Grove Co Const","1997-05-01"
"http://data.parliament.uk/resources/146984","County",,"E14000738","Hazel Grove","Hazel Grove Co Const","2010-05-06"
"http://data.parliament.uk/resources/144878",,"1950-02-23",,"Hemel Hempstead",,"1918-12-14"
"http://data.parliament.uk/resources/144879",,"1974-02-28",,"Hemel Hempstead",,"1950-02-23"
"http://data.parliament.uk/resources/144880","County","1983-06-09",,"Hemel Hempstead",,"1974-02-28"
"http://data.parliament.uk/resources/144881","County","2010-05-06",,"Hemel Hempstead","Hemel Hempstead Co Const","1997-05-01"
"http://data.parliament.uk/resources/146985","County",,"E14000739","Hemel Hempstead","Hemel Hempstead Co Const","2010-05-06"
"http://data.parliament.uk/resources/144882",,"1950-02-23",,"Hemsworth",,"1918-12-14"
"http://data.parliament.uk/resources/144883",,"1974-02-28",,"Hemsworth",,"1950-02-23"
"http://data.parliament.uk/resources/144884","County","1983-06-09",,"Hemsworth",,"1974-02-28"
"http://data.parliament.uk/resources/144885","County","1997-05-01",,"Hemsworth",,"1983-06-09"
"http://data.parliament.uk/resources/144886","County","2010-05-06",,"Hemsworth","Hemsworth Co Const","1997-05-01"
"http://data.parliament.uk/resources/146986","County",,"E14000740","Hemsworth","Hemsworth Co Const","2010-05-06"
"http://data.parliament.uk/resources/144887",,"1950-02-23",,"Hendon",,"1918-12-14"
"http://data.parliament.uk/resources/144888","Borough","2010-05-06",,"Hendon","Hendon Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146987","Borough",,"E14000741","Hendon","Hendon Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144889",,"1950-02-23",,"Hendon North",,"1918-12-14"
"http://data.parliament.uk/resources/144890",,"1974-02-28",,"Hendon North",,"1950-02-23"
"http://data.parliament.uk/resources/144891","Borough","1983-06-09",,"Hendon North",,"1974-02-28"
"http://data.parliament.uk/resources/144892","Borough","1997-05-01",,"Hendon North",,"1983-06-09"
"http://data.parliament.uk/resources/144893",,"1950-02-23",,"Hendon South",,"1918-12-14"
"http://data.parliament.uk/resources/144894",,"1974-02-28",,"Hendon South",,"1950-02-23"
"http://data.parliament.uk/resources/144895","Borough","1983-06-09",,"Hendon South",,"1974-02-28"
"http://data.parliament.uk/resources/144896","Borough","1997-05-01",,"Hendon South",,"1983-06-09"
"http://data.parliament.uk/resources/144897",,"1950-02-23",,"Henley",,"1918-12-14"
"http://data.parliament.uk/resources/144898",,"1974-02-28",,"Henley",,"1950-02-23"
"http://data.parliament.uk/resources/144899","County","1983-06-09",,"Henley",,"1974-02-28"
"http://data.parliament.uk/resources/144900","County","1997-05-01",,"Henley",,"1983-06-09"
"http://data.parliament.uk/resources/144901","County","2010-05-06",,"Henley","Henley Co Const","1997-05-01"
"http://data.parliament.uk/resources/146988","County",,"E14000742","Henley","Henley Co Const","2010-05-06"
"http://data.parliament.uk/resources/144902",,"1950-02-23",,"Hereford",,"1918-12-14"
"http://data.parliament.uk/resources/144903",,"1974-02-28",,"Hereford",,"1950-02-23"
"http://data.parliament.uk/resources/144904","County","1983-06-09",,"Hereford",,"1974-02-28"
"http://data.parliament.uk/resources/144905","County","1997-05-01",,"Hereford",,"1983-06-09"
"http://data.parliament.uk/resources/144906","County","2010-05-06",,"Hereford","Hereford Co Const","1997-05-01"
"http://data.parliament.uk/resources/146989","County",,"E14000743","Hereford and South Herefordshire","Hereford and South Herefordshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/147106","County",,"E14000847","North Herefordshire","North Herefordshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/144907",,"1950-02-23",,"Hertford",,"1918-12-14"
"http://data.parliament.uk/resources/144908",,"1974-02-28",,"Hertford",,"1950-02-23"
"http://data.parliament.uk/resources/144909","County","1983-06-09",,"Hertford & Stevenage",,"1974-02-28"
"http://data.parliament.uk/resources/144910","County","1997-05-01",,"Hertford & Stortford",,"1983-06-09"
"http://data.parliament.uk/resources/144911","County","2010-05-06",,"Hertford & Stortford","Hertford and Stortford Co Const","1997-05-01"
"http://data.parliament.uk/resources/146990","County",,"E14000744","Hertford and Stortford","Hertford and Stortford Co Const","2010-05-06"
"http://data.parliament.uk/resources/147104","County",,"E14000845","North East Hertfordshire","North East Hertfordshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/147216","County",,"E14000951","South West Hertfordshire","South West Hertfordshire Co Const","2010-05-06"
"http://data.parliament.uk/resources/144912","County","1997-05-01",,"Hertsmere",,"1983-06-09"
"http://data.parliament.uk/resources/144913","County","2010-05-06",,"Hertsmere","Hertsmere Co Const","1997-05-01"
"http://data.parliament.uk/resources/146991","County",,"E14000745","Hertsmere",,"2010-05-06"
"http://data.parliament.uk/resources/144914",,"1950-02-23",,"Heston & Isleworth",,"1918-12-14"
"http://data.parliament.uk/resources/144915",,"1974-02-28",,"Heston & Isleworth",,"1950-02-23"
"http://data.parliament.uk/resources/144916",,"1950-02-23",,"Hexham",,"1918-12-14"
"http://data.parliament.uk/resources/144917",,"1974-02-28",,"Hexham",,"1950-02-23"
"http://data.parliament.uk/resources/144918","County","1983-06-09",,"Hexham",,"1974-02-28"
"http://data.parliament.uk/resources/144919","County","1997-05-01",,"Hexham",,"1983-06-09"
"http://data.parliament.uk/resources/144920","County","2010-05-06",,"Hexham","Hexham Co Const","1997-05-01"
"http://data.parliament.uk/resources/146992","County",,"E14000746","Hexham","Hexham Co Const","2010-05-06"
"http://data.parliament.uk/resources/144921","County","1997-05-01",,"Heywood & Middleton",,"1983-06-09"
"http://data.parliament.uk/resources/144922","County","2010-05-06",,"Heywood & Middleton","Heywood and Middleton Co Const","1997-05-01"
"http://data.parliament.uk/resources/144923",,"1950-02-23",,"Heywood & Radcliffe",,"1918-12-14"
"http://data.parliament.uk/resources/144924",,"1974-02-28",,"Heywood & Royton",,"1950-02-23"
"http://data.parliament.uk/resources/144925","County","1983-06-09",,"Heywood & Royton",,"1974-02-28"
"http://data.parliament.uk/resources/146993","County",,"E14000747","Heywood and Middleton","Heywood and Middleton Co Const","2010-05-06"
"http://data.parliament.uk/resources/144926",,"1950-02-23",,"High Peak",,"1918-12-14"
"http://data.parliament.uk/resources/144927",,"1974-02-28",,"High Peak",,"1950-02-23"
"http://data.parliament.uk/resources/144928","County","1983-06-09",,"High Peak",,"1974-02-28"
"http://data.parliament.uk/resources/144929","County","1997-05-01",,"High Peak",,"1983-06-09"
"http://data.parliament.uk/resources/144930","County","2010-05-06",,"High Peak","High Peak Co Const","1997-05-01"
"http://data.parliament.uk/resources/146994","County",,"E14000748","High Peak","High Peak Co Const","2010-05-06"
"http://data.parliament.uk/resources/144931",,"1950-02-23",,"Hitchin",,"1918-12-14"
"http://data.parliament.uk/resources/144932",,"1974-02-28",,"Hitchin",,"1950-02-23"
"http://data.parliament.uk/resources/144933","County","1983-06-09",,"Hitchin",,"1974-02-28"
"http://data.parliament.uk/resources/144934","County","2010-05-06",,"Hitchin & Harpenden","Hitchin and Harpenden Co Const","1997-05-01"
"http://data.parliament.uk/resources/146995","County",,"E14000749","Hitchin and Harpenden","Hitchin and Harpenden Co Const","2010-05-06"
"http://data.parliament.uk/resources/144935",,"1950-02-23",,"Holborn",,"1918-12-14"
"http://data.parliament.uk/resources/144936","Borough","1997-05-01",,"Holborn & St Pancras",,"1983-06-09"
"http://data.parliament.uk/resources/144937","Borough","2010-05-06",,"Holborn & St Pancras","Holborn and St. Pancras Boro Const","1997-05-01"
"http://data.parliament.uk/resources/144938",,"1974-02-28",,"Holborn & St Pancras South",,"1950-02-23"
"http://data.parliament.uk/resources/144939","Borough","1983-06-09",,"Holborn & St Pancras South",,"1974-02-28"
"http://data.parliament.uk/resources/146996","Borough",,"E14000750","Holborn and St Pancras","Holborn and St. Pancras Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144940",,"1950-02-23",,"Holderness",,"1918-12-14"
"http://data.parliament.uk/resources/144941",,"1950-02-23",,"Holland with Boston",,"1918-12-14"
"http://data.parliament.uk/resources/144942",,"1974-02-28",,"Holland with Boston",,"1950-02-23"
"http://data.parliament.uk/resources/144943","County","1983-06-09",,"Holland with Boston",,"1974-02-28"
"http://data.parliament.uk/resources/144944","County","1997-05-01",,"Holland with Boston",,"1983-06-09"
"http://data.parliament.uk/resources/144945",,"1950-02-23",,"Honiton",,"1918-12-14"
"http://data.parliament.uk/resources/144946",,"1974-02-28",,"Honiton",,"1950-02-23"
"http://data.parliament.uk/resources/144947","County","1983-06-09",,"Honiton",,"1974-02-28"
"http://data.parliament.uk/resources/144948","County","1997-05-01",,"Honiton",,"1983-06-09"
"http://data.parliament.uk/resources/144949",,"1950-02-23",,"Horncastle",,"1918-12-14"
"http://data.parliament.uk/resources/144950",,"1974-02-28",,"Horncastle",,"1950-02-23"
"http://data.parliament.uk/resources/144951","County","1983-06-09",,"Horncastle",,"1974-02-28"
"http://data.parliament.uk/resources/144952",,"1950-02-23",,"Hornchurch",,"1918-12-14"
"http://data.parliament.uk/resources/144953",,"1974-02-28",,"Hornchurch",,"1950-02-23"
"http://data.parliament.uk/resources/144954","Borough","1983-06-09",,"Hornchurch",,"1974-02-28"
"http://data.parliament.uk/resources/144955","Borough","1997-05-01",,"Hornchurch",,"1983-06-09"
"http://data.parliament.uk/resources/144956","Borough","2010-05-06",,"Hornchurch","Hornchurch Boro Const","1997-05-01"
"http://data.parliament.uk/resources/146997","Borough",,"E14000751","Hornchurch and Upminster","Hornchurch and Upminster Boro Const","2010-05-06"
"http://data.parliament.uk/resources/144957",,"1950-02-23",,"Hornsey",,"1918-12-14"
"http://data.parliament.uk/resources/144958",,"1974-02-28",,"Hornsey",,"1950-02-23"
"http://data.parliament.uk/resources/144959","Borough","1983-06-09",,"Hornsey",,"1974-02-28"
"http://data.parliament.uk/resources/144960","Borough","1997-05-01",,"Hornsey & Wood Green",,"1983-06-09"
